Method,Name,Error,Occurrences,First Seen,Last Seen
GET,GET /api/v1/retrieve/Observation?_id=dbb7945c7c57c025c307d9535d1ddd1279781f9de6d767989dc25222,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:02Z,2026-07-03T18:52:02Z
GET,GET /api/v1/retrieve/Observation?_id=48df7f48e90c7df31a562f7a0720262f29b5b48f4fb2b42afc940ce6,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=fe90c422df1b49d9d673b4f032723dfc764b4fe76d182c599cfe8f07,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=5da84815794a2c8926550cb553a6b180eb46b6a87da5e7a1d85fd59b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=ece4e63f916cd856dc963a0ff3cb805f358773cfef57a3d0c939c7cd,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=449043ffb6c0bbf9cdea6b4d2bd67141617e2d58a4df0682993486dc,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=7506d52f8d6d7c00b883d5ef5d794280fed5c4fc570ede6ca61aa50f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=a94ec39ba4553df181671fda2ecf33b3f1f6a8ce4039b420ac2212a5,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=e32a979a3b668b504404b99341ec7dde3f26ee44097808374ddddeea,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=edde75942fd8d721241b2251da658d333ff95b86469252716f5fe330,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=68a7a0d0fe1a1f772dc6505cbc9575210debb13c8655ccfe7e685ed6,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=3f1887801ae566f9773624cd13ec8a837100c1595792687e17bc63cc,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=14d4ee9999c6930fbbb05c5e9847ff4ca46106c24da8cf330283c510,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=a84e6875e3c30c7062519381cb9698ac53be39ab629576373e852dd1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=f77bb2a0ac938e712e246339ef54356f71211bc1f194745276969172,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=6cf11e9c41e08456d02376476f762bb3b57d570f23f74d8876e3757c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=9bb0a6a0bb08da64e33fab978f2c27893eb7b023021ddeaa8d2463ed,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=7bba6ca0f41a9d5b5b78f39ead1c9c8beee80533416bce8c36831b64,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=15076521709532233ac25e3a1c97542833b015959ecbfdc96ea9dabe,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=a2776f2e93b12dd57d9423c5377ca0a4c89f8ea5183afca78d412b89,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=6cce451bef62e4cf51821686dc495fc0e29660dfe9526078f38f8294,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=ba6547c21f1daaadbadcf1dc539f38fde8d1bca6dbe7a6e78b6895e2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=77478cfcec379236e7fd2be70a40bef22d99ea1964e8f1882e9cfd86,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=6194679ad1c270c3c69e04cbd4e5d1d4c7b7163f6e75da2382d878a3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=721a0a1d7925f4c01812c055f40eab02397c872ba207ca58613d2aa2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=0e0efbad73124d01cded8d0fb87616235f5895e81db62bb66d402548,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=3df6b407e5574db8b0525911d6a0a4a65afc8d4bc860876c4b747d88,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=8721a29fb5df11342adc1942156a11b0c0470d80061bde3bc030e748,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=d8c43a7f40da8ee727d4c25f8cc786260a9040ac25674618b7ae2109,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
